ID;Frage;Titel;Beschreibung HTML;Beschreibung Text;Survey ID;User ID;Created at;Updated at;Upvotes;Downvotes;Vote Average;Anzahl Kommentare;Kommentar 1;Kommentar 2;Bild URL;Bild
263;Was fehlt in St.Gallen?;Ausbau ÖV;<p>Die Stadt ist wie bereits erwähnt, äusserst lebendig. Das Angebot konzentriert sich vermehrt nicht mehr nur auf die Innenstadt sondern auch auf die äusseren Quartiere. Ein gutes Beispiel ist dafür das Gustav Gleis am Bhf St. Fiden. Eine solche dezentrale Entwicklung finde ich an sich sehr begrüssenswert. Jedoch muss um diese weiterzutreiben, der Städtische ÖV weiter ausgebaut werden:</p><ul><li> Die Taktzeiten sollten verkürzt werden, besonders am Wochenende.</li><li>Ganz wichtig: Abschaffung des Ferienfahrplans. Es kann nicht sein dass eine Stadt wie St. Gallen während über einem Monat Taktzeiten von bis zu 30min auf gewissen Linien hat.</li><li>Ausbau Nachtnetz: am Wochenende sollten im 30/60min Takt Nachtbusse die Quartiere mit der Innenstadt verbinden.</li><li>SBahn Stadt St. Gallen: Die Ost-Westverbindung sollte durch ein attraktives SBahn Angebot gestärkt werden</li></ul>;Die Stadt ist wie bereits erwähnt, äusserst lebendig. Das Angebot konzentriert sich vermehrt nicht mehr nur auf die Innenstadt sondern auch auf die äusseren Quartiere. Ein gutes Beispiel ist dafür das Gustav Gleis am Bhf St. Fiden. Eine solche dezentrale Entwicklung finde ich an sich sehr begrüssenswert. Jedoch muss um diese weiterzutreiben, der Städtische ÖV weiter ausgebaut werden:  Die Taktzeiten sollten verkürzt werden, besonders am Wochenende.Ganz wichtig: Abschaffung des Ferienfahrplans. Es kann nicht sein dass eine Stadt wie St. Gallen während über einem Monat Taktzeiten von bis zu 30min auf gewissen Linien hat.Ausbau Nachtnetz: am Wochenende sollten im 30/60min Takt Nachtbusse die Quartiere mit der Innenstadt verbinden.SBahn Stadt St. Gallen: Die Ost-Westverbindung sollte durch ein attraktives SBahn Angebot gestärkt werden;3484;60651;2021-12-26T14:24:20+01:00;2021-12-26T14:24:20+01:00;3;2;1;4;Die Stadt ist dem Sterben nahe, überhaupt nicht lebendig. Bald gibt es keine Geschäfte mehr, es waren noch nie so viele Geschäfte leer, wie jetzt. Wo ist da was lebendig? Wo sind die Leute an den Abenden unter der Woche und am Sonntag? Eine Schlafstadt haben wir, zu hohe Steuern, zu wenig Parkplätze, zu kurze Öffnungszeiten, zu viel Vorschriften ... da kann nichts gedeihen.;St. Gallen fehlt ein Tram. Die Ost-West-Achse ist dafür prädestiniert.;;
264;Wie soll St.Gallen in 20 Jahren wahrgenommen werden?;Urbanes Zentrum im Osten;<p>Die Stadt soll für hochqualitatives, gastronomisches und kulturelles Angebot bekannt sein. Bestehende Traditionen wie die OLMA oder auch das Erbe der Textilindustrie sollen gepflegt und nicht vergessen werden. Jedoch darf die Identität der Stadt nicht darauf reduziert werden. Zudem sollte das Selbstbild der Stadt selbstbewusster werden. Denn wenn wir ehrlich sind: Die Stadt bietet bereits heute extrem viel und es ist, zumindest für mich, echt ein Traum hier leben zu dürfen.</p>;Die Stadt soll für hochqualitatives, gastronomisches und kulturelles Angebot bekannt sein. Bestehende Traditionen wie die OLMA oder auch das Erbe der Textilindustrie sollen gepflegt und nicht vergessen werden. Jedoch darf die Identität der Stadt nicht darauf reduziert werden. Zudem sollte das Selbstbild der Stadt selbstbewusster werden. Denn wenn wir ehrlich sind: Die Stadt bietet bereits heute extrem viel und es ist, zumindest für mich, echt ein Traum hier leben zu dürfen.;3485;60651;2021-12-26T14:29:26+01:00;2021-12-26T14:29:26+01:00;1;1;0;1;Passt denn die Olma überhaupt noch zur Stadt? Ein tummelplatz für SVPler die einmal pro Jahr die Sau rauslassen um die restlichen 50 wochen des Jahres dann wieder gegen die „rot-grünen Schmarotzerstädte“ zu politisieren.;;;
265;Was zeichnet St.Gallen aus?;Vorteile SG;<ul><li>nah an der Natur</li><li>gutes Angebot an Wohnraum</li><li>Freundliche Einwohner </li><li>nahe an ZH</li></ul><p><br /></p>;nah an der Naturgutes Angebot an WohnraumFreundliche Einwohner nahe an ZH;3483;60658;2021-12-27T12:56:05+01:00;2021-12-27T12:56:05+01:00;4;0;4;0;;;;
266;Was fehlt in St.Gallen?;Mehr Mut = mehr Charme;"<ul><li><strong>permanente zentrale </strong>Räume von der Stadt zur Verfügung gestellt, in welchen Künstlerinnen aus SG (genau wie das St.Galler Haus) <strong>günstig</strong> ihre Produkte anbieten können. (Miete im St.Galler Haus war zu hoch) </li><li>permanente<strong> Piazze/Stadtplätze</strong> mit mehr Aussen-Gastro, Lichterketten, vielen, vielen Tischen (nicht nur 3-4) und Stühlen draussen. <strong>Ohne Verkehr.</strong> Blumenmarkt, oder Gallusplatz wären z.B prädestiniert</li><li><strong>Verkehr aus der Innenstadt nehmen</strong>. Z.B Verkehr der Busse über den Gallusplatz ist leider ein absolutes Todesurteil für mehr Lebendigkeit/Gemütlichkeit auf diesem herrlichen Platz. Die Busse müssen da weg. Auch für Kinder gefährlich. Es ist echt ungemütlich, wenn man im (geliebten) Drähtseilbähndli bruncht und einem der Bus dauernd beinahe über die Füsse fährt.</li><li>Die <strong>Shoppingmeile</strong> muss <strong>dringend</strong> <strong>attraktiver</strong> werden. Unbedingt weniger Dienstleistungs-Firmen wie z.B. Banken/Versicherungen und Ketten im Zentrum, stattdessen mehr Raum für z.B. Boutiquen und lokale Anbieter/Designerinnen. Stadt ist nicht attraktiv zum „lädälä“ (das sagen alle; Anwohner und Auswärtige)</li><li><strong>Ladenmieten</strong> sind zu hoch</li><li><strong>Akris</strong>-Store fehlt. Wir haben einen absoluten Weltplayer in unserer Mitte. Warum ist dieser in der Stadt nicht absolut nicht Sichtbar?</li><li>Thema <strong>Stickerei</strong> wieder aufnehmen. Stick-Kurse fördern, jungen Künstlern Läden mit Thema Stickerei zur Verfügung stellen. Da könnte es z.B. Stickerei-Workshops und Unikate zu kaufen geben</li><li><strong>Streetart</strong>-Projekte in der Stadt fördern (z.B. mit Thema Stickerei)</li><li><strong>Öffnungszeiten</strong> verändern Lokale/Läden sollten länger offen haben dürfen. Die Stadt ist z.B. am Sonntag tot. Das ist echt schade.</li><li><strong>Konzerthalle</strong> für grössere Konzerte</li><li><strong>Kloster zugänglicher</strong> machen z.B. für kleine Shops von Künstlern ;)</li><li>Projekte mit der <strong>Schule für Gestaltung</strong> in der Stadt sichtbar machen. SfG in die Stadtgestaltung miteinbeziehen.</li><li>St.Gallen hat (Z.T. zurecht) den Ruf, bieder zu sein.<strong> </strong>Wir brauchen: <strong>weniger Restriktion</strong> bei der Prüfung von neuen Konzepten. <strong>Mehr Mut zu Neuem</strong> und Veränderung. </li></ul>";"permanente zentrale Räume von der Stadt zur Verfügung gestellt, in welchen Künstlerinnen aus SG (genau wie das St.Galler Haus) günstig ihre Produkte anbieten können. (Miete im St.Galler Haus war zu hoch) permanente Piazze/Stadtplätze mit mehr Aussen-Gastro, Lichterketten, vielen, vielen Tischen (nicht nur 3-4) und Stühlen draussen. Ohne Verkehr. Blumenmarkt, oder Gallusplatz wären z.B prädestiniertVerkehr aus der Innenstadt nehmen. Z.B Verkehr der Busse über den Gallusplatz ist leider ein absolutes Todesurteil für mehr Lebendigkeit/Gemütlichkeit auf diesem herrlichen Platz. Die Busse müssen da weg. Auch für Kinder gefährlich. Es ist echt ungemütlich, wenn man im (geliebten) Drähtseilbähndli bruncht und einem der Bus dauernd beinahe über die Füsse fährt.Die Shoppingmeile muss dringend attraktiver werden. Unbedingt weniger Dienstleistungs-Firmen wie z.B. Banken/Versicherungen und Ketten im Zentrum, stattdessen mehr Raum für z.B. Boutiquen und lokale Anbieter/Designerinnen. Stadt ist nicht attraktiv zum „lädälä“ (das sagen alle; Anwohner und Auswärtige)Ladenmieten sind zu hochAkris-Store fehlt. Wir haben einen absoluten Weltplayer in unserer Mitte. Warum ist dieser in der Stadt nicht absolut nicht Sichtbar?Thema Stickerei wieder aufnehmen. Stick-Kurse fördern, jungen Künstlern Läden mit Thema Stickerei zur Verfügung stellen. Da könnte es z.B. Stickerei-Workshops und Unikate zu kaufen gebenStreetart-Projekte in der Stadt fördern (z.B. mit Thema Stickerei)Öffnungszeiten verändern Lokale/Läden sollten länger offen haben dürfen. Die Stadt ist z.B. am Sonntag tot. Das ist echt schade.Konzerthalle für grössere KonzerteKloster zugänglicher machen z.B. für kleine Shops von Künstlern ;)Projekte mit der Schule für Gestaltung in der Stadt sichtbar machen. SfG in die Stadtgestaltung miteinbeziehen.St.Gallen hat (Z.T. zurecht) den Ruf, bieder zu sein. Wir brauchen: weniger Restriktion bei der Prüfung von neuen Konzepten. Mehr Mut zu Neuem und Veränderung.";3484;60658;2021-12-27T14:03:09+01:00;2021-12-27T14:03:09+01:00;10;0;10;2;Top Ideen. Besonders die Idee mit der Piazza beim Blumenmarkt (verstehe nicht warum das nicht schon lang realisiert wurde) und das aufwerten der Stadt am Sonntag finde ich super. Die Stadt ist praktisch tot am Sonntag.;"Kann bei den meisten Punkten nur zustimmen. Besonders die Einkaufsstrassen attraktiver zu gestalten finde ich gut. Viele Gassen wie bspw. die Engelgasse könnte man auch durch Blumen oder attraktive Lichtkonzepte (Lichterketten etc.) zugänglicher machen.

Dass es in St. Gallen keine Akris Boutique in der Innenstadt gibt finde ich auch schade, da die Marke nach wie vor einen starken Bezug zur Stadt hat und ein absolutes Aushängeschild auf internationaler Ebene ist. Finde die Stadt sollte den Dialog mit Der Familie Keiemler suchen und die Möglichkeit abklären. Da es selbst in ZH keine eigene Boutique gibt, könnte es dank der Nähe zu Zürich sogar den Einkaufstourismus fördern.";;
267;Wie soll St.Gallen in 20 Jahren wahrgenommen werden?;Geist von Kloster und Wirtschaft ergänzen mit Kreativität, Mut und Charme;<ul><li>Kreativ</li><li>Modern, pulsierend, progressiv, mutig</li><li>Charmant, warm, gemütlich</li><li>Attraktiv für Shopping</li><li>Attraktiv zum Wohnen</li></ul>;KreativModern, pulsierend, progressiv, mutigCharmant, warm, gemütlichAttraktiv für ShoppingAttraktiv zum Wohnen;3485;60658;2021-12-27T14:09:08+01:00;2021-12-27T14:09:08+01:00;3;0;3;0;;;;
268;Was zeichnet St.Gallen aus?;Aufsuchende Kulturarbeit/Kulturstreetwork, inklusive Kulturmodelle;<p>Möchte man eine lebendige Stadt sein in 20 Jahren, und betrachtet man Kunst/Musik/Kultur/Tanz als elementaren Bestandteil der Lebendigkeit und des öffentlichen Raums, so dürfte St.Gallen mehr in aufsuchende Kulturarbeit/Kulturstreetwork, eine Kultursprechstunde und inklusive Kulturmodelle nach Vorbild anderer deutschsprachiger Städte investieren:</p><p>https://www.kulturstreetwork.de/</p><p>https://www.projektschneiderei.de/kultursprechstunde</p><p>https://wildwuchs.ch/</p><p>Die Angebote verstehen sich als Ergänzung zu bestehenden Angeboten durch Instititutionen und lokalen Kulturvermittler. Kontakte zur St.Galler Kulturvermittlerszene gebe ich bei Bedarf gerne weiter. Eigene (bestehende) Ideen auf Anfrage.</p>;Möchte man eine lebendige Stadt sein in 20 Jahren, und betrachtet man Kunst/Musik/Kultur/Tanz als elementaren Bestandteil der Lebendigkeit und des öffentlichen Raums, so dürfte St.Gallen mehr in aufsuchende Kulturarbeit/Kulturstreetwork, eine Kultursprechstunde und inklusive Kulturmodelle nach Vorbild anderer deutschsprachiger Städte investieren:  https://www.kulturstreetwork.de/  https://www.projektschneiderei.de/kultursprechstunde  https://wildwuchs.ch/  Die Angebote verstehen sich als Ergänzung zu bestehenden Angeboten durch Instititutionen und lokalen Kulturvermittler. Kontakte zur St.Galler Kulturvermittlerszene gebe ich bei Bedarf gerne weiter. Eigene (bestehende) Ideen auf Anfrage.;3483;53767;2021-12-29T09:56:00+01:00;2021-12-29T09:56:00+01:00;3;0;3;0;;;;
269;Was zeichnet St.Gallen aus?;Überschaubare, smarte Stadt mit Charme;<p>St.Gallen besticht durch seine Altstadt, durch viele unterschiedliche Gastro-Angebote, durch seine Grünzonen in nächster Nähe, durch die Drei Weihern, die tollen Aussichtspunkte, die vielen jungen Menschen dank den Bildungsangeboten, die Nähe zum Bodensee, zu den Bergen, zu Zürich, Konstanz, Bregenz. Eiinzig die kleinen schmucken Lädeli sind gestorben. Stattdessen verunstalten Billig-Ketten die Innenstadt!</p>;St.Gallen besticht durch seine Altstadt, durch viele unterschiedliche Gastro-Angebote, durch seine Grünzonen in nächster Nähe, durch die Drei Weihern, die tollen Aussichtspunkte, die vielen jungen Menschen dank den Bildungsangeboten, die Nähe zum Bodensee, zu den Bergen, zu Zürich, Konstanz, Bregenz. Eiinzig die kleinen schmucken Lädeli sind gestorben. Stattdessen verunstalten Billig-Ketten die Innenstadt!;3483;60701;2021-12-30T15:34:44+01:00;2021-12-30T15:34:44+01:00;6;0;6;1;Die gleiche Retorte in allen Städten, mehr Mut zum anders sein..;;;
270;Was fehlt in St.Gallen?;Trouvaillen, Boutiquen fehlen;<p>Kleine sympathische Läden fehlen. Billig-Ketten verunstalten die Innenstadt. Es braucht Einzigartigkeit! So, dass die Leute wieder in die Stadt kommen.</p><p><br /></p><p>Auch fehlen gute Radwege und günstigere ÖV.</p>;Kleine sympathische Läden fehlen. Billig-Ketten verunstalten die Innenstadt. Es braucht Einzigartigkeit! So, dass die Leute wieder in die Stadt kommen.    Auch fehlen gute Radwege und günstigere ÖV.;3484;60701;2021-12-30T15:37:36+01:00;2021-12-30T15:37:36+01:00;5;0;5;1;Pop-Up-Läden können leere Ladenlokale vorübergehend füllen. Sie sind aber keine Lösung. Kauft man einmal dort ein und ist zufrieden, sind sie in relativ kurzer Zeit schon nicht mehr da.;;;
271;Wie soll St.Gallen in 20 Jahren wahrgenommen werden?;Stadt der Begegnung;<p>Die Leute sollen sich unbeschwert und unbehindert bewegen können. Sie sollen in der Stadt geniessen, verweilen, sich wohlfühlen. Das bedingt attraktive Angebote, eine grüne Mobilität, Begegnungszonen und -plätze wie auch weiterhin gute kulturelle und bildende Angebote!</p>;Die Leute sollen sich unbeschwert und unbehindert bewegen können. Sie sollen in der Stadt geniessen, verweilen, sich wohlfühlen. Das bedingt attraktive Angebote, eine grüne Mobilität, Begegnungszonen und -plätze wie auch weiterhin gute kulturelle und bildende Angebote!;3485;60701;2021-12-30T15:41:53+01:00;2021-12-30T15:41:53+01:00;4;0;4;0;;;;
272;Was zeichnet St.Gallen aus?;Sankt Kleinwohnform;<p>Mit der Auflösung des Wagenplatzes am Gaiserwaldweg 31, das Tagblatt hat berichtet, verliert die Stadt einen spannenden Ort der Diversität und Geschichte. Gesetzliche Grundlagen fehlten und vielleicht auch der Wille nach Möglichkeiten ausserhalb des bürokratischen Rahmens zu suchen. </p><p>Ich finde es wünschenswert, wenn diese ökologische, soziale und nachhaltige Wohn- und Lebensform für die Zukunft gefördert wird. Sie bringt Farbe in die Stadt, wirft Fragen auf, lädt ein zum anders sein, ein idealer Grundstein für einen Diskurs.</p>;Mit der Auflösung des Wagenplatzes am Gaiserwaldweg 31, das Tagblatt hat berichtet, verliert die Stadt einen spannenden Ort der Diversität und Geschichte. Gesetzliche Grundlagen fehlten und vielleicht auch der Wille nach Möglichkeiten ausserhalb des bürokratischen Rahmens zu suchen.   Ich finde es wünschenswert, wenn diese ökologische, soziale und nachhaltige Wohn- und Lebensform für die Zukunft gefördert wird. Sie bringt Farbe in die Stadt, wirft Fragen auf, lädt ein zum anders sein, ein idealer Grundstein für einen Diskurs.;3483;60708;2022-01-02T12:29:50+01:00;2022-01-02T12:29:50+01:00;2;0;2;0;;;;
273;Was fehlt in St.Gallen?;Verkehrsberuhigung;<p>Was St. Gallen sehr unsympatisch macht ist der Durchgangsverkehr in die Nachbargemeinden. Verkehrsberuhigte Zonen (30er Zonen) haben oft den Charm einer schlecht geplanten Hauptstrasse. Genau so wie das Verkehrsaufkommen das täglich in der südlichen Altstadt zu verfolgen ist. Leider sehr inkonsequent und schlecht geplant. </p>;Was St. Gallen sehr unsympatisch macht ist der Durchgangsverkehr in die Nachbargemeinden. Verkehrsberuhigte Zonen (30er Zonen) haben oft den Charm einer schlecht geplanten Hauptstrasse. Genau so wie das Verkehrsaufkommen das täglich in der südlichen Altstadt zu verfolgen ist. Leider sehr inkonsequent und schlecht geplant.;3484;60852;2022-01-05T14:34:17+01:00;2022-01-05T14:34:17+01:00;3;1;2;2;Zum Glück kommt bald die Pförtner-Anlage Stadeinwärts bei der Teufener-Strasse. Man sollte generell mehr unternehmen um die Stadt-Bewohner:innen vom Durchgangsverkehr der Nachbargemeinden zu schützen!;Autoverkehr ist eine Seuche. Vor allem in einem Tal. Wir waren früher oft in den Guggeien picknicken am Waldrand in Richtung Stadt, nicht Richtung See. Heute sind diese Plätze unerträglich laut. Alles ist mit einem Rauschdeckel überzogen. Wann kommt der Autobahndeckel im Osten? Oder mindestens Flüsterbelag? Das wäre eine Wohltat für viele.;;
274;Was zeichnet St.Gallen aus?;Sankt kein Pumptrack;<p>Als Sportstadt bemitleide ich sie sehr, ein zu kleines Stadion für den ach so grossen Fussball, ein zu kleines Eisfeld für grosse Icehockey spiele, Athletichalle ist ein wenig zu klein für Offizielle Anlässe. und vom Pumptrack gar nicht zu sprechen, </p><p>Für mich bleibts beim Sankt lächerlich .</p>;Als Sportstadt bemitleide ich sie sehr, ein zu kleines Stadion für den ach so grossen Fussball, ein zu kleines Eisfeld für grosse Icehockey spiele, Athletichalle ist ein wenig zu klein für Offizielle Anlässe. und vom Pumptrack gar nicht zu sprechen,   Für mich bleibts beim Sankt lächerlich .;3483;60864;2022-01-05T19:32:55+01:00;2022-01-05T19:32:55+01:00;1;3;-2;1;Ein pumptrack wäre wirklich toll!;;;
276;Was zeichnet St.Gallen aus?;Sankt Ambivalenz;"<p>Vorneweg: I lieb St. Gallä! I han so lang i dere Stadt gwohnt unds gnosse. Han aber au i dere Stadt gschaffet und gmerkt wie schwierigs (ok fast unmöglich) isch, Neuerige z bringe. Segs wege Denkmolschutz, wege z wenig Muet, wege z wenig finanzieller Unterstützig oder z wenig Kundschaft (Stichwort Obigverkauf, Bestuhlung varusse etc.)…wobii s einte ja meistens s andere bedingt. </p><p>SanGalle wär e wundervolli, unglaublich schöni Stadt mit viel Charm und Kultur; SanGalle und ihri Entscheidigsträger brüchti aber au meh Muet und Toleranz für Neues und Offeheit für Angebot wo ziitgemäss sind. </p>";"Vorneweg: I lieb St. Gallä! I han so lang i dere Stadt gwohnt unds gnosse. Han aber au i dere Stadt gschaffet und gmerkt wie schwierigs (ok fast unmöglich) isch, Neuerige z bringe. Segs wege Denkmolschutz, wege z wenig Muet, wege z wenig finanzieller Unterstützig oder z wenig Kundschaft (Stichwort Obigverkauf, Bestuhlung varusse etc.)…wobii s einte ja meistens s andere bedingt.   SanGalle wär e wundervolli, unglaublich schöni Stadt mit viel Charm und Kultur; SanGalle und ihri Entscheidigsträger brüchti aber au meh Muet und Toleranz für Neues und Offeheit für Angebot wo ziitgemäss sind.";3483;60932;2022-01-07T00:28:54+01:00;2022-01-07T00:28:54+01:00;5;2;3;1;Eine Neuerung könnte die Einführung des Stimmrechts für Ausländer und Ausländerinnen auf Gemeindeebene sein, die seit fünf und mehr Jahren in der Stadt leben und Steuern zahlen.;;;
279;Was fehlt in St.Gallen?;Was mir in St.Gallen fehlt...;"<p><strong>Kultur-Leben-Lokremise ohne Etepetete! (Markthalle Viadukt Zürich, Halles de l'Île Genf)</strong></p><p>Eine Halle mit mehreren kleinen Anbietern wie beispielsweise die Markthalle im Viadukt Zürich oder auch die Grand Central, Halles de l'Île in Genf sind gute Beispiele dafür, wie viele ""Kleine"" gemeinsam einen grossen und vielbesuchten Markt erschaffen können. Ein Konzept wie dieses wäre in St.Gallen in der Lokremise absolut möglich und wünschenswert. Natürlich mit zwei Verlusten (Museum und Restaurant) dafür mit so viel mehr Gewinn an Kultur, Begegnungsort uvm. St.Gallen ist sonst schon genug stier und etepetete, und hat bereits genug Angebote und Anlässe für alle Menschen mit grossem Budget und grauen Haaren.</p><p><br /></p><p><strong>Das Magnihalden-Viadukt (Viadukt Zürich, The Arches Edinburgh)</strong></p><p>Zwischen der Magnihalden und Goliathgasse hat St.Gallen ein derzeit kleines Viadukt mit drei Nischen. Können wir diese drei Nischen bitte vergrössern (Verlängern) und dort zwei kleine aber feine Läden einbauen?</p><p><br /></p><p><strong>Gullideckel-Design</strong></p><p>Vor einem Jahr habe ich bei der Standortförderung eingereicht, dass ich gerne die Gullideckel der Stadt St.Gallen gestalten würde (wie es die Stadt Stein am Rhein sehr schön vormacht). Das E-Mail wurde weitergeleitet an die Entsorgungsstelle und ich habe nie wieder etwas gehört. </p><p><br /></p><p><strong>Abfallsackdesign mit Künstlersujets</strong></p><p>Es wäre schön, wenn die Abfallsäcke der Stadt St.Gallen jedes Jahr von einem anderen Künstler der Stadt St.Gallen gezeichnet/gemalt werden könnten. </p><p><br /></p><p><strong>Eine farbenfrohe Augustinerstrasse (Rue Crémieux Paris)</strong></p><p>Es wäre schön, wenn die Augustinerstrasse neu und bunte angemalt werden könnte. Doch der Weg dahin ist zermürbend, dauert Monate/Jahre und wird am Ende wahrscheinlich von der Denkmalpflege abgelehnt. Schade.</p><p><br /></p><p><strong>Ein Laden für Künstler – Danke für das St.Galler Haus!</strong></p><p>185 Kulturinstitutionen und viele Kunstschaffende – und doch kein Laden in der Stadt, in dem die Künstler ihre Produkte und Werke verkaufen können. Das St. Galler Haus im Dezember war eine schöne Idee für alle aus der Region und sollte weiterverfolgt werden. </p><p><br /></p><p><strong>Stadtmelder – Danke für diese Idee!</strong></p><p>Den Stadtmelder finde ich persönlich eine grossartige Idee! Schade kennen ihn nur sehr wenige in der Stadt...</p><p><br /></p><p><strong>Beschützt die Shopping-Strasse!</strong></p><p>Auch wenn es ein alter Hase ist... ein City Manager wäre wahrscheinlich doch sinnvoller gewesen als das City Messenger App. Einzigartige, kleine Läden von Privatpersonen verschwinden und Immobilienfirmen, Banken, Grosskonzerne oder Telekommunikationsanbieter nehmen stattdessen nach und nach die Plätze an der Multergasse &amp; Marktgasse ein. So wird die Haupt-Shopping-Strasse leider immer unattraktiver zum einkaufen. Es ist mir klar, dass dies nicht verhindert werden kann, aber man sollte wenigstens ein Auge auf die Anzahl der entsprechenden Läden haben, ansonsten wird es irgendwann einfach zu viel...</p>";"Kultur-Leben-Lokremise ohne Etepetete! (Markthalle Viadukt Zürich, Halles de l'Île Genf)  Eine Halle mit mehreren kleinen Anbietern wie beispielsweise die Markthalle im Viadukt Zürich oder auch die Grand Central, Halles de l'Île in Genf sind gute Beispiele dafür, wie viele ""Kleine"" gemeinsam einen grossen und vielbesuchten Markt erschaffen können. Ein Konzept wie dieses wäre in St.Gallen in der Lokremise absolut möglich und wünschenswert. Natürlich mit zwei Verlusten (Museum und Restaurant) dafür mit so viel mehr Gewinn an Kultur, Begegnungsort uvm. St.Gallen ist sonst schon genug stier und etepetete, und hat bereits genug Angebote und Anlässe für alle Menschen mit grossem Budget und grauen Haaren.   Das Magnihalden-Viadukt (Viadukt Zürich, The Arches Edinburgh)  Zwischen der Magnihalden und Goliathgasse hat St.Gallen ein derzeit kleines Viadukt mit drei Nischen. Können wir diese drei Nischen bitte vergrössern (Verlängern) und dort zwei kleine aber feine Läden einbauen?   Gullideckel-Design  Vor einem Jahr habe ich bei der Standortförderung eingereicht, dass ich gerne die Gullideckel der Stadt St.Gallen gestalten würde (wie es die Stadt Stein am Rhein sehr schön vormacht). Das E-Mail wurde weitergeleitet an die Entsorgungsstelle und ich habe nie wieder etwas gehört.    Abfallsackdesign mit Künstlersujets  Es wäre schön, wenn die Abfallsäcke der Stadt St.Gallen jedes Jahr von einem anderen Künstler der Stadt St.Gallen gezeichnet/gemalt werden könnten.    Eine farbenfrohe Augustinerstrasse (Rue Crémieux Paris)  Es wäre schön, wenn die Augustinerstrasse neu und bunte angemalt werden könnte. Doch der Weg dahin ist zermürbend, dauert Monate/Jahre und wird am Ende wahrscheinlich von der Denkmalpflege abgelehnt. Schade.   Ein Laden für Künstler – Danke für das St.Galler Haus!  185 Kulturinstitutionen und viele Kunstschaffende – und doch kein Laden in der Stadt, in dem die Künstler ihre Produkte und Werke verkaufen können. Das St. Galler Haus im Dezember war eine schöne Idee für alle aus der Region und sollte weiterverfolgt werden.    Stadtmelder – Danke für diese Idee!  Den Stadtmelder finde ich persönlich eine grossartige Idee! Schade kennen ihn nur sehr wenige in der Stadt...   Beschützt die Shopping-Strasse!  Auch wenn es ein alter Hase ist... ein City Manager wäre wahrscheinlich doch sinnvoller gewesen als das City Messenger App. Einzigartige, kleine Läden von Privatpersonen verschwinden und Immobilienfirmen, Banken, Grosskonzerne oder Telekommunikationsanbieter nehmen stattdessen nach und nach die Plätze an der Multergasse & Marktgasse ein. So wird die Haupt-Shopping-Strasse leider immer unattraktiver zum einkaufen. Es ist mir klar, dass dies nicht verhindert werden kann, aber man sollte wenigstens ein Auge auf die Anzahl der entsprechenden Läden haben, ansonsten wird es irgendwann einfach zu viel...";3484;60632;2022-01-12T13:24:46+01:00;2022-01-12T13:24:46+01:00;3;0;3;1;Ihre Augustinergasse sieht wunderschön aus!;;"https://partizipieren.stadt.sg.ch/api/v1/storage/files/survey_data/nwmfw25ebgqk/storage/fce5808a-afa1-4b13-b394-71d3a9614d1c.jpg?signature=c3c5d59cd9e923b83c63f58733297963fa9f6e5dfae70dcd57f09231b0558992;https://partizipieren.stadt.sg.ch/api/v1/storage/files/survey_data/nwmfw25ebgqk/storage/0b1a852d-c243-4148-91f5-4993e2878a9d.png?signature=a7de3e3facb8600fcae29cbb44a9977a308f628fef651db8f4563b4ff1b88273";https://daten.stadt.sg.ch/api/v2/catalog/datasets/sankt-diskurs-ideenfindung-partizipationsplattform-stadt-stgallen/files/d1b520ddaa37a3a20208c152a6159406
280;Was fehlt in St.Gallen?;Sankt Schlafstadt;<p>Wir ziehen gelegentlich ins Achslen-/Wilenquartier, zurück in meine Heimat. Freuen uns auf einen schönen Garten.</p><p>Was auffällt ist, dass es dort neben dem riesigen Coop unten bei der Autobahn kaum Angebote hat. Restaurants und Läden fehlen fast ganz, seit die Rondelle in den Achslen geschlossen ist, bewegt sich gar nichts mehr. Alle nehmen das Auto in den Coop. Nachdem im Quartier doch einiges gebaut wurde in letzter Zeit, würde man erwarten, dass es Platz hätte für eine Pizzeria oder sonst ein kleines Restaurant. Und vor allem für einen Tante-Emma-Laden, wo die vielen Leute, die im Quartier alt geworden sind, auch zu Fuss den täglichen Bedarf decken können. Das fehlt vielen sehr, wie man hört.</p><p>Wo ist das Problem? Saugt der Gallusmarkt alle Energie ab aus dem Quartier? Oder gibt es keine geeigneten Lokale? Was sagt die Stadtplanung dazu? Könnte man so etwas vielleicht fördern?</p>;Wir ziehen gelegentlich ins Achslen-/Wilenquartier, zurück in meine Heimat. Freuen uns auf einen schönen Garten.  Was auffällt ist, dass es dort neben dem riesigen Coop unten bei der Autobahn kaum Angebote hat. Restaurants und Läden fehlen fast ganz, seit die Rondelle in den Achslen geschlossen ist, bewegt sich gar nichts mehr. Alle nehmen das Auto in den Coop. Nachdem im Quartier doch einiges gebaut wurde in letzter Zeit, würde man erwarten, dass es Platz hätte für eine Pizzeria oder sonst ein kleines Restaurant. Und vor allem für einen Tante-Emma-Laden, wo die vielen Leute, die im Quartier alt geworden sind, auch zu Fuss den täglichen Bedarf decken können. Das fehlt vielen sehr, wie man hört.  Wo ist das Problem? Saugt der Gallusmarkt alle Energie ab aus dem Quartier? Oder gibt es keine geeigneten Lokale? Was sagt die Stadtplanung dazu? Könnte man so etwas vielleicht fördern?;3484;61366;2022-01-12T21:39:05+01:00;2022-01-12T21:39:05+01:00;3;0;3;0;;;;
